id,claim,label,supporting_facts,challenge
68221,Sweet Heart Sweet Light recieved extensive negative reviews from a number of well known critics.,REFUTES,"Sweet Heart Sweet Light_sentence_13|context:Sweet Heart Sweet Light_sentence_13:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_cell_0_2_0
Sweet Heart Sweet Light_cell_0_2_1
Sweet Heart Sweet Light_cell_0_3_0
Sweet Heart Sweet Light_cell_0_3_1
Sweet Heart Sweet Light_cell_0_7_0
Sweet Heart Sweet Light_cell_0_7_1
Sweet Heart Sweet Light_cell_0_9_0
Sweet Heart Sweet Light_cell_0_9_1
Sweet Heart Sweet Light_cell_0_12_0
Sweet Heart Sweet Light_cell_0_12_1
Sweet Heart Sweet Light_cell_0_13_0
Sweet Heart Sweet Light_cell_0_13_1
Sweet Heart Sweet Light_cell_0_15_0
Sweet Heart Sweet Light_cell_0_15_1|context:Sweet Heart Sweet Light_cell_0_2_0:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_1_0
Sweet Heart Sweet Light_header_cell_0_0_0|Sweet Heart Sweet Light_cell_0_2_1:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_1_1
Sweet Heart Sweet Light_header_cell_0_0_0|Sweet Heart Sweet Light_cell_0_3_0:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_1_0
Sweet Heart Sweet Light_header_cell_0_0_0|Sweet Heart Sweet Light_cell_0_3_1:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_1_1
Sweet Heart Sweet Light_header_cell_0_0_0|Sweet Heart Sweet Light_cell_0_7_0:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_0
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_7_1:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_1
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_9_0:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_0
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_9_1:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_1
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_12_0:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_0
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_12_1:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_1
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_13_0:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_0
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_13_1:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_1
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_15_0:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_0
Sweet Heart Sweet Light_header_cell_0_4_0|Sweet Heart Sweet Light_cell_0_15_1:Sweet Heart Sweet Light_title
Sweet Heart Sweet Light_section_1
Sweet Heart Sweet Light_header_cell_0_5_1
Sweet Heart Sweet Light_header_cell_0_4_0",Other
92300,"Maria Callas, who organized in the inauguration of the Teatro San Carlo in Naples in 1737, assuming the travesti title role in Sarro's Achille in Sciro, moved to Vienna the following year, where she debuted in the title role in Gluck's Semiramide riconosciuta, set to a libretto by Metastasio, on the occasione of the inauguration of the new Burgtheater.",REFUTES,"Vittoria Tesi_sentence_12
Maria Callas_cell_0_1_1|context:Vittoria Tesi_sentence_12:Vittoria Tesi_title
Vittoria Tesi_section_0|Maria Callas_cell_0_1_1:Maria Callas_title
Maria Callas_header_cell_0_1_0
Maria Callas_header_cell_0_0_0",Multi-hop Reasoning
31829,"The Great Mosque of Kilwa, which was supported by nine pillars and was entirely roofed, was renovated by Sultan al-Hasan ibn Sulaiman, an Arab ruler who was a member of the Mahdali dynasty, in the 14th century.",SUPPORTS,"Great Mosque of Kilwa_sentence_0
Great Mosque of Kilwa_sentence_4
Great Mosque of Kilwa_sentence_5
Great Mosque of Kilwa_sentence_6
Great Mosque of Kilwa_sentence_7
Sultan al-Hasan ibn Sulaiman_sentence_0
Sultan al-Hasan ibn Sulaiman_sentence_2
14th century_sentence_0
14th century_sentence_1|context:Great Mosque of Kilwa_sentence_0:Great Mosque of Kilwa_title|Great Mosque of Kilwa_sentence_4:Great Mosque of Kilwa_title|Great Mosque of Kilwa_sentence_5:Great Mosque of Kilwa_title|Great Mosque of Kilwa_sentence_6:Great Mosque of Kilwa_title|Great Mosque of Kilwa_sentence_7:Great Mosque of Kilwa_title|Sultan al-Hasan ibn Sulaiman_sentence_0:Sultan al-Hasan ibn Sulaiman_title|Sultan al-Hasan ibn Sulaiman_sentence_2:Sultan al-Hasan ibn Sulaiman_title
Sultan al-Hasan ibn Sulaiman_section_0|14th century_sentence_0:14th century_title|14th century_sentence_1:14th century_title",Multi-hop Reasoning
54027,"The 1959 Western Michigan Broncos football team schedule shows that they lost more games than they won, with their biggest win being 78-0 against Washington University (representing St. Louis in college football since 1887) on October 17 and their biggest loss being 34-0 against Bowling Green, Ohio on October 10.",SUPPORTS,"1959 Western Michigan Broncos football team_cell_1_5_3
1959 Western Michigan Broncos football team_cell_1_5_1
1959 Western Michigan Broncos football team_cell_1_5_0
1959 Western Michigan Broncos football team_cell_1_4_3
1959 Western Michigan Broncos football team_cell_1_4_1
1959 Western Michigan Broncos football team_cell_1_4_2
1959 Western Michigan Broncos football team_cell_1_4_0
1959 Western Michigan Broncos football team_cell_1_1_3
1959 Western Michigan Broncos football team_cell_1_2_3
1959 Western Michigan Broncos football team_cell_1_3_3
1959 Western Michigan Broncos football team_cell_1_6_3
1959 Western Michigan Broncos football team_cell_1_7_3
1959 Western Michigan Broncos football team_cell_1_8_3
1959 Western Michigan Broncos football team_cell_1_9_3
Washington University Bears football_sentence_1
Washington University Bears football_cell_0_1_1|context:1959 Western Michigan Broncos football team_cell_1_5_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_5_1:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_1|1959 Western Michigan Broncos football team_cell_1_5_0:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_0|1959 Western Michigan Broncos football team_cell_1_4_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_4_1:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_1|1959 Western Michigan Broncos football team_cell_1_4_2:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_2|1959 Western Michigan Broncos football team_cell_1_4_0:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_0|1959 Western Michigan Broncos football team_cell_1_1_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_2_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_3_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_6_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_7_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_8_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|1959 Western Michigan Broncos football team_cell_1_9_3:1959 Western Michigan Broncos football team_title
1959 Western Michigan Broncos football team_section_0
1959 Western Michigan Broncos football team_header_cell_1_0_3|Washington University Bears football_sentence_1:Washington University Bears football_title|Washington University Bears football_cell_0_1_1:Washington University Bears football_title
Washington University Bears football_header_cell_0_1_0
Washington University Bears football_header_cell_0_0_0",Multi-hop Reasoning
42356,"The 1948 Michigan State Normal Hurons football team suffered a defeat from the Northern Illinois football team on October 29, 1948.",SUPPORTS,"1948 Michigan State Normal Hurons football team_cell_1_6_0
1948 Michigan State Normal Hurons football team_cell_1_6_1
1948 Michigan State Normal Hurons football team_cell_1_6_3|context:1948 Michigan State Normal Hurons football team_cell_1_6_0:1948 Michigan State Normal Hurons football team_title
1948 Michigan State Normal Hurons football team_section_0
1948 Michigan State Normal Hurons football team_header_cell_1_0_0|1948 Michigan State Normal Hurons football team_cell_1_6_1:1948 Michigan State Normal Hurons football team_title
1948 Michigan State Normal Hurons football team_section_0
1948 Michigan State Normal Hurons football team_header_cell_1_0_1|1948 Michigan State Normal Hurons football team_cell_1_6_3:1948 Michigan State Normal Hurons football team_title
1948 Michigan State Normal Hurons football team_section_0
1948 Michigan State Normal Hurons football team_header_cell_1_0_3",Other
38840,"Loadhaul (a railfreight operator based in the north-east of the United Kingdom) was founded 9 June 1994 as Trainload Freight North East and has headquarters in Doncaster, United Kingdom",SUPPORTS,"Loadhaul_sentence_0
Loadhaul_cell_0_3_1
Loadhaul_cell_0_5_1|context:Loadhaul_sentence_0:Loadhaul_title|Loadhaul_cell_0_3_1:Loadhaul_title
Loadhaul_header_cell_0_3_0|Loadhaul_cell_0_5_1:Loadhaul_title
Loadhaul_header_cell_0_5_0",Combining Tables and Text
64873,Paraphimosis is caused by mishandling of testicles but can be treated by manual manipulation through non-surgical stretching combined with the use of a corticosteroid cream.,REFUTES,Paraphimosis_sentence_0|context:Paraphimosis_sentence_0:Paraphimosis_title,Other
75120,"The Tunisian Pirate Party is a small political party formed in 2010 and legalized on March 12, 2012, becoming one of the first outgrowth of the Pirate Party, a political incarnation of the freedom of expression movement to achieve their goals using the established political system rather than through activism.",SUPPORTS,"Tunisian Pirate Party_sentence_1
Tunisian Pirate Party_sentence_2
Pirate Parties International_sentence_3|context:Tunisian Pirate Party_sentence_1:Tunisian Pirate Party_title|Tunisian Pirate Party_sentence_2:Tunisian Pirate Party_title|Pirate Parties International_sentence_3:Pirate Parties International_title",Multi-hop Reasoning
29572,"The BMW from Germany placed first with 273 points and won the manufacturers' title in the 2005 World Touring Car Championship, which was open to Super 3000 as well as Diesel 2000 cars.",REFUTES,2005 World Touring Car Championship_sentence_2|context:2005 World Touring Car Championship_sentence_2:2005 World Touring Car Championship_title,Other
55564,Rock musician Curly Chalker never performed gospel music during his career.,REFUTES,"Curly Chalker_cell_0_4_1|context:Curly Chalker_cell_0_4_1:Curly Chalker_title
Curly Chalker_header_cell_0_4_0
Curly Chalker_header_cell_0_0_0",Other
77020,Wet Wet Wet's single off their debut album Popped in Souled Out Sweet Little Mystery was number nine on the Irish singles chart and seventeenth on the French chart and the video for it was made in Gambia.,SUPPORTS,"Sweet Little Mystery_sentence_0
Sweet Little Mystery_sentence_2
Sweet Little Mystery_cell_0_1_1
Sweet Little Mystery_cell_0_1_0
Sweet Little Mystery_cell_0_5_1
Sweet Little Mystery_cell_0_5_0|context:Sweet Little Mystery_sentence_0:Sweet Little Mystery_title|Sweet Little Mystery_sentence_2:Sweet Little Mystery_title|Sweet Little Mystery_cell_0_1_1:Sweet Little Mystery_title
Sweet Little Mystery_section_1
Sweet Little Mystery_header_cell_0_0_1|Sweet Little Mystery_cell_0_1_0:Sweet Little Mystery_title
Sweet Little Mystery_section_1
Sweet Little Mystery_header_cell_0_0_0|Sweet Little Mystery_cell_0_5_1:Sweet Little Mystery_title
Sweet Little Mystery_section_1
Sweet Little Mystery_header_cell_0_3_1|Sweet Little Mystery_cell_0_5_0:Sweet Little Mystery_title
Sweet Little Mystery_section_1
Sweet Little Mystery_header_cell_0_3_0",Combining Tables and Text
79439,"In the 2011 census, Burj Mohamad Shahwala (who had 110 households at the time) had a total population of 605, with 310 being male and 295 being female, and 214 being workers (167 male and 47 female).",SUPPORTS,"Burj Mohamad Shahwala_table_caption_1
Burj Mohamad Shahwala_sentence_2
Burj Mohamad Shahwala_cell_1_1_0
Burj Mohamad Shahwala_cell_1_1_1
Burj Mohamad Shahwala_cell_1_1_2
Burj Mohamad Shahwala_cell_1_1_3
Burj Mohamad Shahwala_cell_1_6_0
Burj Mohamad Shahwala_cell_1_6_1
Burj Mohamad Shahwala_cell_1_6_2
Burj Mohamad Shahwala_cell_1_6_3|context:Burj Mohamad Shahwala_table_caption_1:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0|Burj Mohamad Shahwala_sentence_2:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0|Burj Mohamad Shahwala_cell_1_1_0:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_0|Burj Mohamad Shahwala_cell_1_1_1:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_1|Burj Mohamad Shahwala_cell_1_1_2:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_2|Burj Mohamad Shahwala_cell_1_1_3:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_3|Burj Mohamad Shahwala_cell_1_6_0:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_0|Burj Mohamad Shahwala_cell_1_6_1:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_1|Burj Mohamad Shahwala_cell_1_6_2:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_2|Burj Mohamad Shahwala_cell_1_6_3:Burj Mohamad Shahwala_title
Burj Mohamad Shahwala_section_0
Burj Mohamad Shahwala_header_cell_1_0_3",Combining Tables and Text
63882,"2009–10 Sevilla FC season had five players on three teams, one of whom was Alejandro Alfaro(born 23 November 1986).",REFUTES,"2009–10 Sevilla FC season_cell_4_2_0
2009–10 Sevilla FC season_cell_4_2_1
2009–10 Sevilla FC season_cell_4_1_0
2009–10 Sevilla FC season_cell_4_1_1
2009–10 Sevilla FC season_cell_4_3_0
2009–10 Sevilla FC season_cell_4_3_1
2009–10 Sevilla FC season_cell_4_4_0
2009–10 Sevilla FC season_cell_4_5_0
2009–10 Sevilla FC season_cell_3_1_0|context:2009–10 Sevilla FC season_cell_4_2_0:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_0|2009–10 Sevilla FC season_cell_4_2_1:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_1|2009–10 Sevilla FC season_cell_4_1_0:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_0|2009–10 Sevilla FC season_cell_4_1_1:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_1|2009–10 Sevilla FC season_cell_4_3_0:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_0|2009–10 Sevilla FC season_cell_4_3_1:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_1|2009–10 Sevilla FC season_cell_4_4_0:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_0|2009–10 Sevilla FC season_cell_4_5_0:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_6
2009–10 Sevilla FC season_header_cell_4_0_0|2009–10 Sevilla FC season_cell_3_1_0:2009–10 Sevilla FC season_title
2009–10 Sevilla FC season_section_2
2009–10 Sevilla FC season_section_5
2009–10 Sevilla FC season_header_cell_3_0_0",Numerical Reasoning
32831,"Alfred Stong(born August 2,1940) in Richmond Hill, Canada was a politician and a former Member of the Legislative Assembly of Ontario who served as a judge in the Ontario Superior Court of Justice and presided over the jury trial of Elaine Campione,",SUPPORTS,"Alfred Stong_sentence_0
Alfred Stong_cell_0_6_1
Alfred Stong_sentence_1
Alfred Stong_sentence_3
Alfred Stong_sentence_11|context:Alfred Stong_sentence_0:Alfred Stong_title|Alfred Stong_cell_0_6_1:Alfred Stong_title
Alfred Stong_header_cell_0_6_0
Alfred Stong_header_cell_0_5_0|Alfred Stong_sentence_1:Alfred Stong_title|Alfred Stong_sentence_3:Alfred Stong_title|Alfred Stong_sentence_11:Alfred Stong_title
Alfred Stong_section_2",Combining Tables and Text
59250,"List of Greater Western Sydney Giants seasons played eight seasons, one of which had coach Kevin Sheedy.",SUPPORTS,"List of Greater Western Sydney Giants seasons_header_cell_2_3_0
List of Greater Western Sydney Giants seasons_header_cell_2_4_0
List of Greater Western Sydney Giants seasons_header_cell_2_5_0
List of Greater Western Sydney Giants seasons_header_cell_2_6_0
List of Greater Western Sydney Giants seasons_header_cell_2_7_0
List of Greater Western Sydney Giants seasons_header_cell_2_8_0
List of Greater Western Sydney Giants seasons_header_cell_2_9_0
List of Greater Western Sydney Giants seasons_cell_2_2_7|context:List of Greater Western Sydney Giants seasons_header_cell_2_3_0:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5|List of Greater Western Sydney Giants seasons_header_cell_2_4_0:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5|List of Greater Western Sydney Giants seasons_header_cell_2_5_0:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5|List of Greater Western Sydney Giants seasons_header_cell_2_6_0:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5|List of Greater Western Sydney Giants seasons_header_cell_2_7_0:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5|List of Greater Western Sydney Giants seasons_header_cell_2_8_0:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5|List of Greater Western Sydney Giants seasons_header_cell_2_9_0:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5|List of Greater Western Sydney Giants seasons_cell_2_2_7:List of Greater Western Sydney Giants seasons_title
List of Greater Western Sydney Giants seasons_section_0
List of Greater Western Sydney Giants seasons_section_4
List of Greater Western Sydney Giants seasons_section_5
List of Greater Western Sydney Giants seasons_header_cell_2_2_0
List of Greater Western Sydney Giants seasons_header_cell_2_0_7",Other
15299,Jubilee Road is studio album by British singer-songwriter Tom Odell that received a rating of 4/10 from Irish News,SUPPORTS,"Jubilee Road_cell_0_6_0
Jubilee Road_cell_0_6_1
Jubilee Road_sentence_0|context:Jubilee Road_cell_0_6_0:Jubilee Road_title
Jubilee Road_header_cell_0_1_0
Jubilee Road_header_cell_0_0_0|Jubilee Road_cell_0_6_1:Jubilee Road_title
Jubilee Road_header_cell_0_1_1
Jubilee Road_header_cell_0_0_0|Jubilee Road_sentence_0:Jubilee Road_title",Combining Tables and Text
